Day,Sample,cell_count,mean_area,equivalent_diameter_area,perimeter,perimeter_crofton,axis_major_length,axis_minor_length,solidity,eccentricity,extent,feret_diameter_max,num_pixels,roundness(circularity),porosity(Rs),ics_area,ics_ratio,equivalent_diameter_area_um,perimeter_um,perimeter_crofton_um,axis_major_length_um,axis_minor_length_um,feret_diameter_max_um,mean_area_um2,ics_area_um2,num_pixels_um2
NB-D3,D3-16,294.0,1878.5711830325492,46.19172357292897,165.98562722389195,160.4462543147744,55.92154986858491,40.028667820337596,0.9417640208512108,0.6531259396354875,0.6825719650336463,58.80402023355215,1878.5711830325492,0.821578612489209,0.8107142692882603,126632.15384615384,0.18928573071173965,75.15072778279287,270.0470933426976,261.0349181437527,90.98047975479393,65.123863891431,95.67005894743033,4972.395931796054,335183.043531376,4972.395931796054
NB-D3,D3-17,324.6,1917.256480426105,46.37079628556215,167.93182010089575,162.18307413772231,56.706928606726606,40.012263925629796,0.936893809082329,0.6679002955932714,0.6732583298765642,59.68598361537194,1917.256480426105,0.8112294360798634,0.9299414050822122,46869.2,0.0700585949177877,75.44206665563607,273.21341405557615,263.8606034316386,92.25823644346335,65.09717589344329,97.1049521467907,5074.792166294615,124058.2318687136,5074.792166294615
NB-D3,D3-18,363.75,1749.7788949010771,44.34479597080283,159.40446940381278,154.07265935786566,53.556008278851785,38.57129023973077,0.9401003446373846,0.6564840218745104,0.6758834458657795,56.58647340607612,1749.7788949010771,0.8166477913792831,0.9447978325859492,36930.25,0.055202167414050804,72.14590478148682,259.3400064107387,250.66552158187295,87.13190779604817,62.752811733916026,92.06226419359018,4631.495222078023,97750.79407093702,4631.495222078023
NB-D3,D3-19,342.0,1844.014619883041,45.47402336177951,164.00621830660708,158.4189019538751,55.51649047969434,39.2195767609764,0.9412476200584504,0.6648184055716371,0.66832077384702,58.61986329036068,1844.014619883041,0.8152123213826123,0.9426801195814648,38347.0,0.0573198804185351,73.98307935952954,266.826732438025,257.7365565843881,90.32147624689668,63.80752890216511,95.37044838439856,4880.928056863529,101500.794070937,4880.928056863529
NB-D3,D3-20,267.5,2223.1472311245097,50.24846952125836,181.48858379501237,175.0699288530039,61.11689757440941,43.39748887431842,0.9415191709034669,0.6666690333672921,0.6733923262051246,64.69459308299096,2223.1472311245097,0.8126344595488487,0.8786711509715994,81169.0,0.12132884902840056,81.7507718353928,295.26932752205875,284.82662149233073,99.4329498290258,70.60470189430272,105.25361207018764,5884.455349720777,214846.47961884597,5884.455349720777
NB-D3,D3-21,366.57142857142856,1691.5147604299018,44.026307430628115,157.37566772344698,152.17481906298494,52.69930580331133,38.44650526447005,0.943944806910061,0.6433062506075728,0.679070972164273,55.80561517195162,1691.5147604299018,0.8270198453532039,0.9194344437326499,53898.357142857145,0.08056555626734996,71.62774603500011,256.03928690920884,247.577867163639,85.73811233767914,62.54979524131004,90.7918620511589,4477.275702567236,142663.72986462983,4477.275702567236
NB-D3,D3-22,312.5,2009.8775363944635,47.8459147878544,170.36480649014973,164.466307574622,56.69390523051818,42.107059186853526,0.9478644101317079,0.6326083665604627,0.6871375303237526,59.938978237499384,2009.8775363944635,0.8330179705338321,0.9283486547085202,47934.75,0.07165134529147978,77.84198206121957,277.1717140213566,267.5752657392728,92.23704831441017,68.50526236998189,97.51655683497673,5319.951128624838,126878.6394917946,5319.951128624838
NB-D3,D3-23,259.55555555555554,2117.995930144356,49.84554124384935,178.3330928647894,172.16626424839328,59.05770850168032,43.911573186164446,0.9453745428743415,0.6270925621285806,0.6850607683071014,62.679116745395326,2117.995930144356,0.8293519418609652,0.819732187344295,120599.16666666667,0.18026781265570502,81.09523549794164,290.13556282189865,280.1025607430256,96.08279214950899,71.44108138371382,101.97457197634546,5606.130042732547,319214.31092288694,5606.130042732547
NB-D3,D3-24,423.7142857142857,1497.9673416383957,41.27286268211812,147.26725457678322,142.55275182560763,49.5159860584421,35.959251536744695,0.9438713174635055,0.6468875567302105,0.6811438339990651,52.377079371827065,1497.9673416383957,0.8285014885531553,0.9440101430706812,37457.21428571428,0.05598985692931876,67.14808256382571,239.5936004108134,231.9234316991946,80.55907208787002,58.503206082888376,85.21387230150334,3964.974435252504,99145.61748468578,3964.974435252504
NB-D4,D4-01,360.0,1684.222108197724,44.192763802413346,159.45424851206494,154.16963369479856,53.77244354297525,38.21735959508732,0.9408940099949877,0.6617274833093189,0.6712388849564207,56.84114195958208,1684.222108197724,0.8138115482502171,0.9050986547085201,63489.0,0.09490134529147976,71.89855899706664,259.4209935643707,250.8232920964383,87.48403294658642,62.17699114372753,92.47659225193051,4457.972758596411,168049.23239809423,4457.972758596411
NB-D4,D4-02,244.66666666666666,1999.5161203472308,47.78244572229995,173.69353981062469,167.85299504682027,58.73627737701378,41.03161851552638,0.9366390174287487,0.6744319389365755,0.6734540826310704,62.081934835467614,1999.5161203472308,0.8032197787720471,0.7295256601893373,180947.33333333334,0.27047433981066266,77.73872229736641,282.58733206456674,273.0851711643591,95.5598460223182,66.75559505112015,101.0029984632045,5292.525464127133,478950.0617610729,5292.525464127133
NB-D4,D4-03,285.9,2238.4465024249057,49.927726950816805,180.67206771830635,174.26678475144732,61.079405525917174,43.03221112790434,0.9420351641761056,0.6683848592394985,0.6705253432400861,64.347719633369,2238.4465024249057,0.8098375770806274,0.9495991031390135,33718.2,0.0504008968609865,81.22894593812897,293.940912544992,283.51996179059563,99.37195286869783,70.01042035721011,104.68927304641295,5924.951038710709,89248.8088935945,5924.951038710709
NB-D4,D4-04,264.55555555555554,2322.7825263112222,51.7331460217082,186.2086140914722,179.5824470033792,62.26537858100456,45.0483028955327,0.9454755736134542,0.6494550185858814,0.6831329232392729,65.86774078870236,2322.7825263112222,0.81948416154593,0.9132338481979738,58046.555555555555,0.0867661518020262,84.16623744049537,302.94848916615194,292.1681752795228,101.3014487031601,73.29046171299453,107.16224195150679,6148.180323745956,153643.60919945885,6148.180323745956
NB-D4,D4-05,329.0,1920.3575891434436,46.616584694789516,168.07430525033405,162.32645313847433,56.6231408304172,40.387965968414626,0.9427066233413127,0.65775077598512,0.6776043027315564,59.78864191150694,1920.3575891434436,0.8159789674393586,0.937576831091181,41761.1,0.06242316890881909,75.84194733566414,273.44522750288394,264.09387111298577,92.12191954766679,65.70841703711234,97.271970068417,5083.000500644373,110537.5860243515,5083.000500644373
NB-D4,D4-06,233.5,2309.0341414141412,50.78761098346251,186.05757531794455,179.47968453008758,63.35491272334169,43.20547251919861,0.9369952568217518,0.6891182966547249,0.6689046013514317,66.81258177250609,2309.0341414141412,0.7946788837298681,0.8071920777279522,128988.5,0.1928079222720478,82.62791756905548,302.7027595662139,292.0009878688943,103.07404512103489,70.29230461363684,108.69943264454847,6111.789680820915,341420.063525675,6111.789680820915
NB-D4,D4-07,279.25,2308.446160080246,51.20420672826927,184.25440494392134,177.63857641063325,61.78342937406529,44.51658565356514,0.9459459698284056,0.6524462213752941,0.6795098880345738,65.23235868355674,2308.446160080246,0.8192132930788144,0.9565935475834579,29038.916666666668,0.04340645241654204,83.30568992721427,299.7691265375552,289.00563276192685,100.51735079872397,72.42539467029297,106.12851937247228,6110.233351191758,76863.19922357508,6110.233351191758
NB-D4,D4-08,272.92857142857144,2216.1761157809406,49.879118575012114,180.341445986021,174.01982100225726,60.992517582803266,42.89079449157741,0.943384619707576,0.6639037184852947,0.677236743351368,64.367258254326,2216.1761157809406,0.8135676132882578,0.888626201153107,74509.07142857143,0.11137379884689295,81.14986348492076,293.40301393718573,283.1181689140363,99.23059221671328,69.78034530656205,104.72106102640622,5866.003482744681,197218.2938818725,5866.003482744681
NB-D4,D4-09,207.0,2583.6408152643207,54.560533976662796,198.55667945643606,191.40891878129636,66.70674823785347,47.13132792280612,0.9402043591250057,0.6665603363965239,0.6747520089003319,70.43361987243468,2583.6408152643207,0.8041938704684205,0.7969425581891949,135845.42857142858,0.20305744181080504,88.7662013756724,323.0379343547781,311.4090239092545,108.52724883026814,76.6793988359451,114.59061027313852,6838.6469435265235,359569.6891779475,6838.6469435265235
NB-D4,D4-10,284.1666666666667,2256.8805415097772,49.852272519566334,182.98439078654062,176.46841087460425,62.347802021693646,42.45489879148856,0.9326188044762184,0.687262949961224,0.6636978705856581,65.62272362571852,2256.8805415097772,0.7920747412164705,0.9525833333333332,31721.75,0.047416666666666614,81.1061868162712,297.70290166350554,287.10185466366903,101.43554591960988,69.07117326089573,106.76361603557967,5973.74415434033,83964.399152991,5973.74415434033
NB-D4,D4-11,280.0,1731.699008634474,44.48355659620782,160.01163729412207,154.80140695650425,53.95268938551225,38.43413805842006,0.9425079553909538,0.6553359883681262,0.6834232276582739,57.11899488819298,1731.699008634474,0.8210929083309602,0.7217219730941704,186168.0,0.27827802690582953,72.37165868673601,260.32782642076813,251.85114333770952,87.77728042034852,62.529674655555574,92.92863967918709,4583.639514649216,492768.66066701966,4583.639514649216
NB-D4,D4-13,191.0,2562.931397006415,54.01171663033796,194.91980252271077,187.94320397344356,65.17027017399151,46.96574783319659,0.9443016380978768,0.6560742314394858,0.6771560744251475,69.10453309231546,2562.931397006415,0.8181227841148643,0.7038183856502243,198145.5,0.29618161434977575,87.87331365021191,317.12098804307817,305.77054649486377,106.02750567738016,76.41001152414992,112.42827834251133,6783.831119657001,524471.9428268926,6783.831119657001
NB-D4,D4-14,250.53333333333333,2463.8815000174295,52.669666164297475,192.06258505877105,185.12455719266507,64.92948499201444,45.224122768208225,0.9396252551636497,0.6735118084203398,0.6687597411575101,68.5914689233477,2463.8815000174295,0.8004544805917008,0.913986447433981,57543.066666666666,0.0860135525660189,85.68989070248526,312.4724935674441,301.184803843289,105.63576490078152,73.57650844102758,111.59355855474836,6521.655637949788,152310.92288688902,6521.655637949788
NB-D4,D4-15,286.42857142857144,2174.1764154241114,49.551537833729526,179.80857408537867,173.4696365320496,60.8549678648098,42.64140372360778,0.9400026447416796,0.6662145493579937,0.6716812886428614,64.1764344609662,2174.1764154241114,0.8083644938047563,0.923972240017083,50862.57142857143,0.07602775998291689,80.61691235838084,292.5360683449727,282.2230569729195,99.00680837376558,69.37460383892366,104.41060396094034,5754.834344690607,134628.29917567875,5754.834344690607
NB-D4,D4-16,303.6666666666667,2070.6254744521875,48.118718797649905,173.79823739432743,167.76515499058056,58.64098716708851,41.53303272778428,0.9405649336726682,0.6667791367156432,0.6730144203385523,61.93404772283231,2070.6254744521875,0.8123114025473719,0.9279318385650225,48213.6,0.07206816143497755,78.28581524804206,282.75766776550535,272.9422614904113,95.40481546548796,67.57136116801603,100.7623963967609,5480.745035606637,127616.72842773955,5480.745035606637
NB-D4,D4-17,243.75,2380.853159049691,52.02669306466673,187.60290731668056,180.87913786954715,63.19239676827606,44.93913824668846,0.9455208032718628,0.658986171867505,0.682618980481517,66.6730468953935,2380.853159049691,0.8182893774233705,0.8422428998505231,105539.5,0.1577571001494768,84.64381810236418,305.2169074565322,294.277801306964,102.80964294344099,73.1128584071589,108.47241908551688,6301.8876629160695,279352.832186342,6301.8876629160695
NB-D4,D4-18,250.7,2208.29440968321,51.11387209569698,184.2831176129442,177.82012250956592,61.78964335555234,44.33727372798014,0.9429940313322677,0.656703299080564,0.6791513660345025,65.48979079995055,2208.29440968321,0.8165987533931081,0.826788639760837,115878.4,0.1732113602391629,83.15872175073824,299.8158400569208,289.30099566258536,100.52746051525023,72.1336666145825,106.54734355579414,5845.1413702573045,306718.8988883007,5845.1413702573045
NB-D4,D4-19,171.0,2503.8245614035086,54.31048689829034,197.2739804994179,190.10911827026345,66.46314221119854,46.69562444554772,0.9388237162545487,0.6659476062205973,0.681859850065661,70.09065515003988,2503.8245614035086,0.8119038958714765,0.6399910313901346,240846.0,0.3600089686098655,88.35939213656742,320.9510721922535,309.2943387054788,108.13091873519193,75.97053952348047,114.032630477232,6627.381051888588,637496.029645315,6627.381051888588
NB-D4,D4-20,214.71428571428572,2535.1455900977417,53.64395453293941,194.23179478294358,187.2159818021202,65.06942109922001,46.52997067731759,0.9418442399563546,0.6571032446526609,0.6792417742058213,68.75746600404031,2535.1455900977417,0.8131610858296157,0.8065673713431561,129406.42857142857,0.19343262865684388,87.27499024652268,316.00164720960464,304.58740650337916,105.86343123332236,75.70103234168413,111.86362428208962,6710.284780565753,342526.2799667246,6710.284780565753
NB-D4,D4-21,192.46666666666667,3046.6214608005644,59.038375258497105,215.80494105971428,207.7341740095617,72.87406084983662,50.5426572114562,0.9399321405912519,0.6782073757926139,0.6719870311117572,77.0667844603307,3046.6214608005644,0.7978220856428297,0.854521375186846,97325.2,0.14547862481315393,96.05133830489707,351.0996586683957,337.9690809226497,118.56103833636388,82.22939478584843,125.38230860620477,8064.111860245011,257610.3758602435,8064.111860245011
NB-D4,D4-22,254.33333333333334,2129.7291903777477,49.246089262619115,178.62126293035465,172.50057089103595,60.49818924352567,42.218450010465475,0.9401486953855284,0.6747946382165675,0.6695970644412202,63.840065713460355,2129.7291903777477,0.805437813430505,0.7925039860488291,138814.83333333334,0.2074960139511709,80.11996873637202,290.6043955147998,280.64645444418954,98.42635432327943,68.68648750763121,103.86335535830828,5637.186845891339,367429.4159167108,5637.186845891339
NB-D4,D4-23,160.33333333333334,2942.874449016295,58.119297639257844,211.9604791662091,204.08231660588524,71.35188946384895,49.92171092605878,0.9407400119369607,0.6791666898992529,0.6704255623079675,75.64756310628911,2942.874449016295,0.8014713200950118,0.6927832585949179,205528.0,0.3072167414050822,94.55606281759776,344.84498603696676,332.0277624262318,116.08457115525708,81.21915828345938,123.07333398063763,7789.503570715445,544012.7051349921,7789.503570715445
NB-D4,D4-24,247.0,2630.403596528531,53.42149806182173,196.49558710664056,189.25703713210413,66.94439441878858,45.45798448991448,0.9349428395936626,0.6850043499866705,0.6647541931593065,70.3821169202861,2630.403596528531,0.7918480772018904,0.9541559158330458,30669.69230769231,0.045844084166954076,86.91306901017627,319.6846801755932,307.9080618422316,108.91388267007012,73.95698522836837,114.50681854515031,6962.4234953110945,81179.70436128191,6962.4234953110945
NB-D5,D5-01,228.375,2383.0459283732484,52.62661403118058,188.6000371018929,181.9668438303866,62.434357446446505,46.26515401515793,0.9468540852836487,0.6305190783201072,0.6893449465395678,66.21727857901575,2383.0459283732484,0.8271327470437788,0.8052474775784754,130289.4375,0.19475252242152463,85.61984787043488,306.8391683997572,296.04742340044817,101.57636558730327,75.270194015011,107.7309156726371,6307.69171088737,344863.5190577025,6307.69171088737
NB-D5,D5-02,251.6153846153846,2457.541904110904,52.260447115970706,189.61040121622585,182.83342585728664,63.592376229842266,45.275091630311415,0.9400040782104522,0.6613263446619914,0.6767307710508178,67.13442838484464,2457.541904110904,0.8082233014300508,0.907659767736001,61775.61538461538,0.09234023226399904,85.02411971743457,308.4829606777799,297.4572922030748,103.46038176221253,73.6594312415866,109.22305474133992,6504.875341744056,163514.06930814026,6504.875341744056
NB-D5,D5-03,214.4,2590.3327541962035,54.344658841014635,200.60800611788596,193.3386526411171,68.81625353541322,45.64776221771459,0.9362027807512867,0.7029658914982317,0.6642815485555043,72.47020042395127,2590.3327541962035,0.7856367774835925,0.8050896860986547,130395.0,0.19491031390134522,88.41498751528125,326.3753004369253,314.5485669437045,111.9592675148054,74.26574041778291,117.90398545804824,6856.3598575865635,345142.9327686607,6856.3598575865635
NB-D5,D5-04,202.8,2728.5867529250945,56.08316860418286,202.2491592137738,194.94620414524638,67.5177291820286,48.82682501892866,0.9469261343915883,0.6480851136685065,0.6876440876909291,71.45748929907913,2728.5867529250945,0.8181119444817755,0.8157692077727953,123250.4,0.18423079222720476,91.24342221859578,329.0453426007391,317.16394165023394,109.84665853093699,79.43785491576747,116.25637475679973,7222.304798637095,326231.8687136051,7222.304798637095
NB-D5,D5-05,214.92307692307693,2413.6224260013414,52.47514533709643,194.80678366005804,187.85659557180568,67.1203467806826,43.86592762931093,0.9310353749340402,0.7111605558666809,0.6553301201321189,70.54082996815981,2413.6224260013414,0.7770697488181203,0.7655105208692652,156873.46153846153,0.2344894791307347,85.37341881959505,316.9371141989223,305.62964063745585,109.20014494886473,71.3668192312705,114.76503365672768,6388.624737960142,415228.85531620315,6388.624737960142
NB-D5,D5-06,270.42857142857144,2322.5928784923613,51.126073057573485,185.48005163291495,178.86055248507725,62.559315439689236,44.02766973584015,0.9415996519416343,0.6695101111640201,0.6758381277324864,66.07489336017461,2322.5928784923613,0.8077850788139813,0.931536087977792,45802.357142857145,0.06846391202220795,83.17857186876256,301.7631686203759,290.9937030096767,101.77966356815568,71.62996241101355,107.49926480547406,6147.678344341877,121234.40217802314,6147.678344341877
NB-D5,D5-07,183.4,3119.0788943252846,59.4845955625553,220.91975440848188,212.6016322794941,74.97356998285423,50.383564754356186,0.932347606080957,0.6920535098357057,0.6564712899039702,79.29530511106015,3119.0788943252846,0.7814593632194177,0.8433620328849027,104790.8,0.15663796711509712,96.77730776452304,359.4211049341137,345.8880976456405,121.97679395509037,81.97056240179717,129.0079570087132,8255.899667351205,277371.0958178931,8255.899667351205
NB-D5,D5-08,256.44444444444446,2338.5946947772877,51.66255228371072,188.09718711475782,181.3970987451959,63.329325620671526,44.491400497943964,0.9374233281434824,0.6722931872548117,0.6690669050729264,67.03068709851418,2338.5946947772877,0.8011096373867115,0.880359906992194,80039.22222222222,0.11964009300780597,84.05138632914763,306.0210663768027,295.1204876965845,103.03241668115908,72.38442017036408,109.05427486984304,6190.033601845654,211856.0672901594,6190.033601845654
NB-D5,D5-09,208.85714285714286,2759.073338857939,55.21294792545047,200.69307089781165,193.42554043807422,67.95614168194159,47.1979898364507,0.9445297949393856,0.677181103333069,0.6779320319182395,71.5860207260466,2759.073338857939,0.805091465655398,0.8512084134102071,99541.57142857143,0.14879158658979283,89.82763358202058,326.5136949289603,314.68992735790204,110.55992523520959,76.78785314200437,116.4654864662668,7302.9998381628875,263476.8963170234,7302.9998381628875
NB-D5,D5-10,228.47058823529412,2674.734098319548,54.97814751745211,200.94794317784974,193.57636056875972,68.1793830030738,46.925435383631,0.9396357343709847,0.681547920542945,0.6682597853872548,71.90426612485211,2674.734098319548,0.797354254329257,0.9032322166534775,64737.64705882353,0.09676778334652242,89.4456296172429,326.92835443622636,314.93530124111334,110.92312336804807,76.34442596705811,116.98324963862383,7079.762038961218,171354.28019805063,7079.762038961218
NB-D5,D5-11,221.25,2797.5517342480866,55.88522337685769,204.525348270032,196.98169621998161,69.29133172615511,47.741878909657935,0.9384757290971786,0.6804812770555823,0.6721267628430873,73.07178193096328,2797.5517342480866,0.7961792487360072,0.9192215994020927,54040.75,0.08077840059790727,90.92137907441366,332.74854419006624,320.47554595897867,112.73218675285062,77.67272290920627,118.88271681024048,7404.8484231024,143040.62996294338,7404.8484231024
NB-D5,D5-12,248.64285714285714,2551.2848812986626,53.64191533953069,194.7343740756588,187.65592978952188,65.69886543512436,46.162425207864494,0.9419529054461776,0.6688416509631336,0.6778033989545695,69.35495336029825,2551.2848812986626,0.808178591919277,0.9283987828315182,47901.21428571428,0.0716012171684817,87.27167262040048,316.81930883152876,305.3031713392076,106.8874934739808,75.10306137662458,112.83569473520681,6753.003920854057,126789.87370490811,6753.003920854057
NB-D5,D5-13,304.0769230769231,2031.2523846485585,47.65367563272938,172.1509188208649,166.21147368542637,58.248543100383046,41.006861489176806,0.9425142576407031,0.6683001550660546,0.6749179509070987,61.51613063833572,2031.2523846485585,0.8114756091410409,0.912609865470852,58464.0,0.08739013452914793,77.52922230041122,280.0775947976637,270.4145298581306,94.76633621107365,66.71531708779688,100.08247431064959,5376.528281229642,154748.54420328216,5376.528281229642
NB-D5,D5-14,217.9375,2632.5465741367084,54.35842659568486,199.5582410122355,192.32726566046782,67.86820017673367,46.20778253024502,0.9375750910066247,0.6922048809842847,0.6656511948307874,71.57177160887592,2632.5465741367084,0.7922737250032942,0.8473457585949178,102125.6875,0.15265424140508216,88.43738669641961,324.6674054811101,312.9031105331889,110.41685051083273,75.17685459158858,116.44230414175475,6968.095749435439,270316.80121757544,6968.095749435439
NB-D5,D5-15,239.66666666666666,1982.7076595887129,47.510462976033494,168.73235990205558,163.14268096468425,56.48103837786595,41.46575357736608,0.9502001269130722,0.6342506472995885,0.6978764579456564,59.19178370667131,1982.7076595887129,0.8404633844740177,0.6941046337817638,204644.0,0.30589536621823615,77.29622524929641,274.5158367413473,265.4218171265047,91.89072872162878,67.46190266057253,96.30092320099037,5248.035096846779,541672.8427739545,5248.035096846779
NB-D5,D5-16,239.3846153846154,2536.762446962325,53.31798196136167,195.26788841158225,188.15433957205175,66.30337309287414,45.427176375538394,0.9388672059916895,0.6869411798965158,0.6656259423278302,70.00820048622808,2536.762446962325,0.7949253579044983,0.9021179717143842,65483.07692307692,0.09788202828561568,86.74465550045892,317.6872996213485,306.11404945749325,107.87098547030004,73.90686256487169,113.89848246292897,6714.564444050621,173327.3608339781,6714.564444050621
NB-D5,D5-17,304.2,1883.9691364690786,46.79670658170955,167.9504419120575,162.28325031637917,55.95280007913977,40.98493236766111,0.9427208933836771,0.6393439059181039,0.6818525805919377,59.16323774567399,1883.9691364690786,0.8232529629025923,0.8525994020926756,98611.0,0.14740059790732432,76.134993142242,273.2437104496743,264.02358312042804,91.03132167808468,66.67963992933493,96.25448090401004,4986.683791606879,261013.7638962414,4986.683791606879
NB-D5,D5-18,252.14285714285714,2372.1310469056457,52.0823824204815,189.29386531874476,182.52715514812732,63.74538459132474,44.93020996158537,0.940651314504312,0.6687218057530488,0.6713740869560023,67.43214369167593,2372.1310469056457,0.8047520165135308,0.8893609865470852,74017.5,0.11063901345291476,84.73442081851151,307.96797874541,296.9590110195304,103.70931574503106,73.09833270706697,109.70741687918317,6278.801077039825,195917.15193223927,6278.801077039825
NB-D5,D5-19,229.8,2684.0035464755147,54.60683994480553,202.07890038420175,194.68265422861515,68.5379408052799,46.493380826686646,0.9280821614450556,0.6940811930058688,0.6564453192828322,72.28986727521786,2684.0035464755147,0.7804971022989964,0.9178379671150971,54966.4,0.08216203288490279,88.8415379714398,328.76834330380694,316.7351642306024,111.50647202238966,75.64150319464899,117.61059594316507,7104.297370236937,145490.7358390683,7104.297370236937
NB-D5,D5-20,185.25,2870.3336229768265,57.38216362171831,210.05966915062317,202.32180467604945,71.1133493774284,48.94621809132336,0.9405648137123371,0.6823002782118381,0.6716042797751856,74.98520481444226,2870.3336229768265,0.7996506263979064,0.791642750373692,139391.0,0.20835724962630792,93.35679694036568,341.75250008929316,329.16353172506376,115.6964829932821,79.63209915669776,121.99572301843416,7597.4950317015,368954.4732662785,7597.4950317015
NB-D5,D5-21,288.85714285714283,2122.669052295514,49.10753062535661,175.9014593871147,169.81821730049202,58.77976565225189,42.868638081657124,0.9476062049593056,0.6447543456406335,0.6838866714360075,62.089883941228386,2122.669052295514,0.8254901834708129,0.9091106128550075,60805.0,0.09088938714499248,79.89454345180933,286.1794639493432,276.2824513521226,95.6305984273243,69.74429836564342,101.01593110647774,5618.499344350223,160944.94441503444,5618.499344350223
NB-D5,D5-22,259.0,2062.073359073359,49.1404606846023,179.83414693447872,173.6042122247701,60.87589322669079,42.13004928595251,0.9368901950885876,0.6773933626557567,0.6661018806370474,64.47502162036464,2062.073359073359,0.7961476043328858,0.7983213751868461,134923.0,0.2016786248131539,79.94811837231076,292.5776735952794,282.4420022831946,99.0408524849794,68.54266566532245,104.89638454238934,5458.108414699203,357128.1101111699,5458.108414699203
NB-D5,D5-23,209.2,2649.1484125669604,54.63917213104653,200.67944258003956,193.4367152523624,68.20572462631782,46.429906048127634,0.9365295932099198,0.6907766937140584,0.666859012533179,71.94942282214028,2649.1484125669604,0.791977595815032,0.8249300448430492,117121.8,0.17506995515695062,88.8941401940649,326.491522601976,314.7081080050319,110.9659793605213,75.53823413613398,117.05671645048929,7012.0392074297515,310010.0582318687,7012.0392074297515
NB-D5,D5-24,292.06666666666666,2133.714332366897,49.1154544748415,177.34799276964551,171.12889846526772,59.581020619979554,42.585971286482696,0.9416229128110666,0.6579480862702973,0.6775524836706904,62.907724767791365,2133.714332366897,0.81374872630212,0.9262819133034379,49317.4,0.073718086696562,79.9074350048749,288.5328733493554,278.41483862424025,96.93418463945694,69.28441911165001,102.34650135960223,5647.735130669394,130538.38009528852,5647.735130669394
NB-P1,P1-01,206.5,3116.918522089162,58.14887240198318,215.83135205878426,207.6472730351332,73.83244448700997,49.007156992487694,0.9306376221473318,0.7054237189134748,0.6607518395471775,77.54391682570342,3116.918522089162,0.7787099663063553,0.9530648729446936,31399.6,0.04693512705530638,94.60417890357368,351.1426275305219,337.82769906962085,120.12026198635355,79.7312425187235,126.15856984378067,8250.18137133182,83111.69931180519,8250.18137133182
NB-P1,P1-02,202.23076923076923,3102.662410958434,58.05814472211697,216.644380225488,208.44218297914452,74.23708837992909,48.6975064652581,0.9277919196626014,0.7102647875720828,0.6533415112128969,77.98261235854903,3102.662410958434,0.7714697267911258,0.9313603541451075,45919.92307692308,0.06863964585489243,94.45657126643444,352.4653679201337,339.1209623686167,120.77858951114756,79.2274626057941,126.87229702298747,8212.446826253134,121545.58781610132,8212.446826253134
NB-P1,P1-03,231.07692307692307,2784.0863465031416,54.82681169261543,202.4912493296395,194.97015689268204,68.75142831381127,46.603402603536765,0.9299082997880431,0.6939767223412854,0.6620087425016311,72.45330856839064,2784.0863465031416,0.7839380348617904,0.948612740025296,34378.07692307692,0.05138725997470387,89.19941673544537,329.4392064141905,317.2029111075945,111.85380137920262,75.82050098825128,117.87650358162554,7369.206846223244,90995.43918231054,7369.206846223244
NB-P1,P1-04,128.0,4504.4609375,70.73090117003744,264.3901006289111,253.71570244642945,90.05740977800767,59.08090014800992,0.9280531433396508,0.7161371269351666,0.6612078137560746,95.11393440845312,4504.4609375,0.7736028904296959,0.8618400597907324,92429.0,0.1381599402092675,115.07426630809438,430.1443406730327,412.7778358100933,146.51715423359636,96.12052334820304,154.74376880080632,11922.871724457384,244650.6087877184,11922.871724457384
NB-P1,P1-05,188.33333333333334,3008.7417647828365,57.72846330062017,211.9392409756067,204.06257988045908,71.67527110988584,49.330878778478166,0.9358714626854008,0.684875164153456,0.666939383229954,75.87950443924073,3008.7417647828365,0.7926371001111878,0.8376756352765321,108595.0,0.1623243647234678,93.92020247900795,344.81043297513867,331.9956521440189,116.610690645319,80.25791539287854,123.45068642878137,7963.8479745443,287440.44467972475,7963.8479745443
NB-P1,P1-06,223.1,2705.9318680955516,55.09466924622147,201.21928947074247,193.86002349612036,67.9728069222101,47.16132596732389,0.9397746906024897,0.6766271106285163,0.670233808141355,71.91010230021153,2705.9318680955516,0.8018698729936551,0.8867877428998506,75739.0,0.11321225710014944,89.63520238141356,327.3698160188377,315.39680113302563,110.5870384242829,76.72820357201456,116.99274469080642,7162.339513222741,200473.7956590789,7162.339513222741
NB-P1,P1-07,218.88888888888889,2565.853427965042,53.6649959758846,198.80306250628934,191.58125639719154,67.84081209849995,45.270779774765465,0.9309960687916019,0.6992038944583328,0.657983213473402,71.50705214156845,2565.853427965042,0.7830252384496891,0.8253838232851686,116818.22222222222,0.1746161767148314,87.30922321357,323.4387824738267,311.68940524723223,110.37229200873254,73.65241615192751,116.33701006104803,6791.565452527904,309206.51726369036,6791.565452527904
NB-P1,P1-08,268.26666666666665,2329.7290820420767,51.09258099864257,187.67960582672947,180.94834021766002,63.52683042335075,43.751093390536056,0.9310691156741131,0.6848542835844227,0.6610601353855263,66.9385907435351,2329.7290820420767,0.790391605200977,0.9320318883906328,45470.666666666664,0.06796811160936717,83.12408261378532,305.3416906082354,294.39038872355496,103.35374328501501,71.17999189618114,108.90444049330387,6166.567183806451,120356.44962061055,6166.567183806451
